todo-package	Agda.TypeChecking.Records	Parser	678088	0.292
todo-package	Agda.TypeChecking.Records	Renamer/typechecker	7808448	3.406
todo-package	Agda.TypeChecking.Records	CoreTidy	33944	0.027
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Records.hi-boot	WriteIface	1225736	0.267
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Records.dyn_hi-boot	WriteIface	1226376	0.184
todo-package	Agda.TypeChecking.Records	Parser	31754280	8.605
todo-package	Agda.TypeChecking.Records	Renamer/typechecker	134255872	61.639
todo-package	Agda.TypeChecking.Records	Desugar	23213152	9.539
todo-package	Agda.TypeChecking.Records	Simplifier	273051600	185.508
todo-package	Agda.TypeChecking.Records	Specialise	143947744	67.339
todo-package	Agda.TypeChecking.Records	Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = False})	131808304	78.269
todo-package	Agda.TypeChecking.Records	Simplifier	947835024	654.380
todo-package	Agda.TypeChecking.Records	Simplifier	642903232	378.413
todo-package	Agda.TypeChecking.Records	Simplifier	599137584	398.232
todo-package	Agda.TypeChecking.Records	Float inwards	26440	0.011
todo-package	Agda.TypeChecking.Records	Called arity analysis	28144	0.008
todo-package	Agda.TypeChecking.Records	Simplifier	696899208	406.172
todo-package	Agda.TypeChecking.Records	Demand analysis (including Boxity)	140987184	98.586
todo-package	Agda.TypeChecking.Records	Constructed Product Result analysis	37356632	22.111
todo-package	Agda.TypeChecking.Records	Worker Wrapper binds	8970432	4.747
todo-package	Agda.TypeChecking.Records	Simplifier	638623168	383.060
todo-package	Agda.TypeChecking.Records	Exitification transformation	29616	0.011
todo-package	Agda.TypeChecking.Records	Float out(FOS {Lam = Just 0, Consts = True, OverSatApps = True})	151574792	78.107
todo-package	Agda.TypeChecking.Records	Common sub-expression	28120	0.013
todo-package	Agda.TypeChecking.Records	Float inwards	26448	0.008
todo-package	Agda.TypeChecking.Records	Simplifier	533256432	370.874
todo-package	Agda.TypeChecking.Records	Demand analysis	137806272	70.083
todo-package	Agda.TypeChecking.Records	CoreTidy	100638480	57.223
todo-package	Agda.TypeChecking.Records	CorePrep	32162296	14.813
todo-package	Agda.TypeChecking.Records	CoreToStg	144260840	76.037
todo-package	Agda.TypeChecking.Records	CodeGen	1690342568	874.668
todo-package	./dist-2.6.4-ghc-9.6.2/build/Agda/TypeChecking/Records.hi	WriteIface	6538024	12.648
ghc	systool	systool:touch	74968	0.190
ghc	systool	systool:as	106144	0.444
todo-package	Agda.TypeChecking.Serialise	CorePrep	8118368	4.685
